latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,daynight,brightness,frp,log_frp,delta_brightness,confidence_enc,land_use_type,distance_to_industrial,historical_frequency,time_of_day,season,month,category
24.08363,90.3568,330.71,0.43,0.38,2026-08-29,709,N,VIIRS,l,2.0NRT,294.95,D,330.71,6.46,2.0095554142156695,35.76,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
24.66053,74.63365,302.81,0.4,0.6,2026-08-28,2136,N,VIIRS,n,2.0NRT,289.45,N,302.81,1.34,0.8501509293696101,13.36,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
24.66208,74.63699,297.67,0.41,0.45,2026-08-29,2118,N,VIIRS,n,2.0NRT,277.18,N,297.67,0.36,0.3074846997479606,20.49,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
24.66288,74.63297,297.52,0.41,0.45,2026-08-29,2118,N,VIIRS,n,2.0NRT,277.29,N,297.52,0.45,0.37156355643248307,20.23,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
26.63018,70.38756,336.05,0.49,0.65,2026-08-27,748,N,VIIRS,n,2.0NRT,299.79,D,336.05,4.07,1.623340817603092,36.26,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
26.63397,70.38496,340.33,0.49,0.65,2026-08-27,748,N,VIIRS,n,2.0NRT,300.41,D,340.33,3.37,1.4747630091074988,39.92,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
26.09499,68.87773,305.36,0.55,0.42,2026-08-30,2057,N,VIIRS,n,2.0NRT,295.07,N,305.36,0.92,0.6523251860396903,10.29,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
25.9428,72.19143,351.1,0.36,0.57,2026-08-28,909,N,VIIRS,n,2.0NRT,296.52,D,351.1,18.43,2.9668182633893485,54.58,1,unknown,50000.0,4,Morning,Monsoon,8,Industrial (Normal)
25.94312,72.19508,367.0,0.36,0.57,2026-08-28,909,N,VIIRS,h,2.0NRT,302.25,D,367.0,21.83,3.1280754605417043,64.75,2,unknown,50000.0,1,Morning,Monsoon,8,Wildfire Risk
25.94344,72.1987,330.75,0.36,0.57,2026-08-28,909,N,VIIRS,n,2.0NRT,298.95,D,330.75,21.83,3.1280754605417043,31.8,1,unknown,50000.0,1,Morning,Monsoon,8,Wildfire Risk
25.94091,72.19165,311.26,0.53,0.5,2026-08-28,2136,N,VIIRS,n,2.0NRT,294.86,N,311.26,2.14,1.144222799920162,16.4,1,unknown,50000.0,4,Evening,Monsoon,8,Agricultural Burning
25.94332,72.19199,305.54,0.45,0.39,2026-08-29,2118,N,VIIRS,n,2.0NRT,291.65,N,305.54,0.98,0.6830968447064438,13.89,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
25.9433,72.19072,329.62,0.4,0.37,2026-08-30,2057,N,VIIRS,n,2.0NRT,294.95,N,329.62,2.98,1.3812818192963463,34.67,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
25.94431,72.19051,325.37,0.4,0.37,2026-08-30,2057,N,VIIRS,n,2.0NRT,295.03,N,325.37,2.14,1.144222799920162,30.34,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
25.38717,68.58321,337.92,0.4,0.37,2026-08-29,850,N,VIIRS,n,2.0NRT,305.66,D,337.92,2.16,1.1505720275988207,32.26,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
25.81079,88.8863,303.34,0.49,0.4,2026-08-27,2014,N,VIIRS,n,2.0NRT,286.07,N,303.34,3.4,1.4816045409242156,17.27,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
26.60799,90.33498,336.49,0.43,0.38,2026-08-28,729,N,VIIRS,n,2.0NRT,289.46,D,336.49,5.57,1.8825138324965192,47.03,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
27.71435,68.49007,350.78,0.5,0.49,2026-08-31,813,N,VIIRS,n,2.0NRT,304.87,D,350.78,28.78,3.393837027255863,45.91,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
27.26775,88.31142,332.2,0.4,0.44,2026-08-27,748,N,VIIRS,n,2.0NRT,278.62,D,332.2,4.19,1.6467336971777973,53.58,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
27.31574,72.3643,338.67,0.39,0.44,2026-08-29,852,N,VIIRS,n,2.0NRT,308.58,D,338.67,3.5,1.5040773967762742,30.09,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
27.32473,95.27738,308.91,0.56,0.43,2026-08-28,1953,N,VIIRS,n,2.0NRT,289.97,N,308.91,0.89,0.636576829071551,18.94,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
27.326,95.27651,309.19,0.56,0.43,2026-08-28,1953,N,VIIRS,n,2.0NRT,290.24,N,309.19,0.92,0.6523251860396903,18.95,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
27.37818,95.33735,310.91,0.56,0.43,2026-08-28,1953,N,VIIRS,n,2.0NRT,290.26,N,310.91,2.81,1.3376291891386096,20.65,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
27.37928,95.33176,306.89,0.56,0.43,2026-08-28,1953,N,VIIRS,n,2.0NRT,289.99,N,306.89,3.02,1.3912819026309295,16.9,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
27.22117,95.34689,312.89,0.39,0.36,2026-08-29,1936,N,VIIRS,n,2.0NRT,291.18,N,312.89,1.76,1.0152306797290584,21.71,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
27.37603,95.33333,305.91,0.39,0.36,2026-08-29,1936,N,VIIRS,n,2.0NRT,282.11,N,305.91,1.99,1.095273387402595,23.8,1,unknown,50000.0,2,Evening,Monsoon,8,Wildfire Risk
27.37836,95.08643,306.1,0.38,0.36,2026-08-29,1936,N,VIIRS,n,2.0NRT,288.98,N,306.1,2.62,1.2864740258376797,17.12,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
27.37933,95.33401,331.37,0.39,0.36,2026-08-29,1936,N,VIIRS,n,2.0NRT,282.55,N,331.37,1.99,1.095273387402595,48.82,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
27.47018,95.42361,307.94,0.39,0.36,2026-08-29,1936,N,VIIRS,n,2.0NRT,289.54,N,307.94,1.89,1.0612565021243408,18.4,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
26.8731,73.51817,306.91,0.5,0.41,2026-08-29,2116,N,VIIRS,n,2.0NRT,290.25,N,306.91,1.12,0.7514160886839212,16.66,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
26.87508,73.5155,307.67,0.5,0.41,2026-08-29,2116,N,VIIRS,n,2.0NRT,290.4,N,307.67,1.58,0.9477893989335261,17.27,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
26.60605,73.68385,305.13,0.38,0.36,2026-08-30,2057,N,VIIRS,n,2.0NRT,292.92,N,305.13,0.71,0.5364933705145685,12.21,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
26.87274,73.51597,306.77,0.39,0.36,2026-08-30,2057,N,VIIRS,n,2.0NRT,293.13,N,306.77,1.35,0.8544153281560676,13.64,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
26.87605,73.51661,309.34,0.39,0.36,2026-08-30,2057,N,VIIRS,n,2.0NRT,293.23,N,309.34,1.26,0.8153648132841945,16.11,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
26.87664,73.51275,304.99,0.39,0.36,2026-08-30,2057,N,VIIRS,n,2.0NRT,292.77,N,304.99,1.39,0.8712933659434193,12.22,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
27.73219,68.73432,334.98,0.57,0.69,2026-08-27,748,N,VIIRS,n,2.0NRT,295.92,D,334.98,6.08,1.9572739077056285,39.06,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
27.75767,68.69473,344.79,0.41,0.37,2026-08-29,852,N,VIIRS,n,2.0NRT,309.26,D,344.79,20.55,3.070375816549757,35.53,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
27.62484,69.46795,340.88,0.43,0.38,2026-08-29,852,N,VIIRS,l,2.0NRT,312.95,D,340.88,10.69,2.458733775483977,27.93,0,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
27.62835,69.46737,343.7,0.43,0.38,2026-08-29,852,N,VIIRS,l,2.0NRT,314.95,D,343.7,11.26,2.506341930508065,28.75,0,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
28.42398,69.70206,310.73,0.32,0.55,2026-08-27,2153,N,VIIRS,n,2.0NRT,296.06,N,310.73,1.46,0.9001613499442714,14.67,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
28.42477,69.69869,313.81,0.52,0.42,2026-08-28,2136,N,VIIRS,n,2.0NRT,298.24,N,313.81,1.06,0.7227059828014898,15.57,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
28.42534,69.70181,313.98,0.52,0.42,2026-08-28,2136,N,VIIRS,n,2.0NRT,298.29,N,313.98,1.63,0.9669838461896731,15.69,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
28.42461,69.70064,327.1,0.38,0.36,2026-08-29,2116,N,VIIRS,n,2.0NRT,298.11,N,327.1,1.83,1.0402767116551463,28.99,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
28.42588,69.698,310.32,0.53,0.42,2026-08-30,2057,N,VIIRS,n,2.0NRT,297.18,N,310.32,1.83,1.0402767116551463,13.14,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
27.98973,94.2222,336.75,0.42,0.38,2026-08-30,652,N,VIIRS,n,2.0NRT,297.24,D,336.75,18.02,2.9454910571172443,39.51,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
27.66868,76.13271,296.11,0.41,0.37,2026-08-30,2057,N,VIIRS,n,2.0NRT,276.77,N,296.11,0.32,0.2776317365982795,19.34,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
27.66938,76.12862,299.11,0.41,0.37,2026-08-30,2057,N,VIIRS,n,2.0NRT,279.78,N,299.11,0.32,0.2776317365982795,19.33,1,unknown,50000.0,1,Evening,Monsoon,8,Industrial (Normal)
28.35198,70.13081,307.1,0.5,0.41,2026-08-30,2057,N,VIIRS,n,2.0NRT,296.83,N,307.1,0.75,0.5596157879354227,10.27,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
28.49807,97.02458,332.79,0.5,0.41,2026-08-31,631,N,VIIRS,n,2.0NRT,292.86,D,332.79,5.45,1.864080130807681,39.93,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
28.37428,77.22549,303.85,0.49,0.49,2026-08-29,2116,N,VIIRS,n,2.0NRT,273.19,N,303.85,1.03,0.708035793053696,30.66,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
28.12977,76.78864,335.41,0.39,0.36,2026-08-31,813,N,VIIRS,n,2.0NRT,296.53,D,335.41,2.37,1.2149127443642704,38.88,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
28.10045,95.53236,330.43,0.47,0.39,2026-08-29,709,N,VIIRS,n,2.0NRT,294.85,D,330.43,2.14,1.144222799920162,35.58,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
28.31779,95.1801,329.86,0.54,0.51,2026-08-28,729,N,VIIRS,n,2.0NRT,290.37,D,329.86,4.86,1.7681496035889213,39.49,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
28.74306,76.92912,316.04,0.42,0.38,2026-08-30,2057,N,VIIRS,n,2.0NRT,291.02,N,316.04,1.91,1.0681530811834012,25.02,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
29.27192,71.18018,356.76,0.34,0.56,2026-08-28,909,N,VIIRS,n,2.0NRT,299.7,D,356.76,4.02,1.6134299337036377,57.06,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
29.27299,71.17931,347.95,0.34,0.56,2026-08-28,909,N,VIIRS,n,2.0NRT,299.55,D,347.95,3.38,1.4770487243883548,48.4,1,unknown,50000.0,1,Morning,Monsoon,8,Wildfire Risk
29.47649,70.75252,330.8,0.4,0.6,2026-08-27,750,N,VIIRS,n,2.0NRT,299.04,D,330.8,2.16,1.1505720275988207,31.76,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
29.457,76.86609,334.4,0.61,0.53,2026-08-27,2014,N,VIIRS,n,2.0NRT,289.84,N,334.4,7.66,2.1587147225743437,44.56,1,unknown,50000.0,0,Evening,Monsoon,8,Industrial (Normal)
29.47338,76.864,304.0,0.78,0.78,2026-08-27,2155,N,VIIRS,n,2.0NRT,286.48,N,304.0,2.54,1.264126727145683,17.52,1,unknown,50000.0,0,Evening,Monsoon,8,Agricultural Burning
29.45932,76.89091,330.32,0.45,0.47,2026-08-29,2116,N,VIIRS,n,2.0NRT,274.43,N,330.32,4.63,1.728109442151599,55.89,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
29.45914,76.89161,316.03,0.41,0.37,2026-08-30,2057,N,VIIRS,n,2.0NRT,292.1,N,316.03,3.18,1.430311246536665,23.93,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
29.4759,76.85623,311.77,0.41,0.37,2026-08-30,2057,N,VIIRS,n,2.0NRT,289.97,N,311.77,2.28,1.1878434223960523,21.8,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
29.08417,88.0132,300.12,0.42,0.37,2026-08-27,2014,N,VIIRS,n,2.0NRT,280.25,N,300.12,1.48,0.9082585601768908,19.87,1,unknown,50000.0,1,Evening,Monsoon,8,Agricultural Burning
29.08413,88.01273,331.12,0.39,0.36,2026-08-28,731,N,VIIRS,l,2.0NRT,304.21,D,331.12,2.79,1.332366019094335,26.91,0,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
29.12339,75.77961,313.16,0.4,0.44,2026-08-29,2116,N,VIIRS,n,2.0NRT,288.46,N,313.16,1.65,0.9745596399981308,24.7,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
29.23654,88.87944,329.58,0.43,0.38,2026-08-29,709,N,VIIRS,n,2.0NRT,294.29,D,329.58,2.4,1.2237754316221157,35.29,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
29.70477,72.60225,337.54,0.62,0.54,2026-08-27,750,N,VIIRS,n,2.0NRT,293.84,D,337.54,4.11,1.631199404215613,43.7,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
29.13515,89.25123,330.31,0.42,0.38,2026-08-28,731,N,VIIRS,l,2.0NRT,305.02,D,330.31,3.97,1.6034198401085376,25.29,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
30.46343,71.93924,331.01,0.41,0.45,2026-08-29,852,N,VIIRS,n,2.0NRT,301.48,D,331.01,2.04,1.1118575154181303,29.53,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
30.02923,71.74337,332.13,0.39,0.36,2026-08-30,835,N,VIIRS,l,2.0NRT,304.36,D,332.13,0.57,0.4510756193602166,27.77,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
30.08648,71.7243,334.33,0.39,0.36,2026-08-30,835,N,VIIRS,n,2.0NRT,303.89,D,334.33,1.66,0.9783261227936076,30.44,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
29.55473,90.99751,325.18,0.55,0.43,2026-08-30,652,N,VIIRS,l,2.0NRT,296.37,D,325.18,4.5,1.7047480922384253,28.81,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
29.55749,90.99095,328.38,0.55,0.43,2026-08-30,652,N,VIIRS,n,2.0NRT,290.57,D,328.38,5.61,1.888583653863595,37.81,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
29.65337,90.98225,327.32,0.55,0.43,2026-08-30,652,N,VIIRS,n,2.0NRT,292.56,D,327.32,3.42,1.4861396960896067,34.76,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
29.90909,74.95557,306.55,0.4,0.6,2026-08-27,2014,N,VIIRS,n,2.0NRT,292.96,N,306.55,2.25,1.1786549963416462,13.59,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
29.9094,74.95135,321.57,0.4,0.6,2026-08-27,2014,N,VIIRS,n,2.0NRT,293.15,N,321.57,13.61,2.681706225762608,28.42,1,unknown,50000.0,7,Evening,Monsoon,8,Industrial (Normal)
29.90971,74.94712,350.51,0.4,0.6,2026-08-27,2014,N,VIIRS,n,2.0NRT,294.75,N,350.51,13.61,2.681706225762608,55.76,1,unknown,50000.0,7,Evening,Monsoon,8,Industrial (Normal)
29.91002,74.94289,346.19,0.4,0.6,2026-08-27,2014,N,VIIRS,n,2.0NRT,292.71,N,346.19,12.52,2.604170070614818,53.48,1,unknown,50000.0,1,Evening,Monsoon,8,Wildfire Risk
29.91033,74.93867,305.44,0.4,0.6,2026-08-27,2014,N,VIIRS,n,2.0NRT,292.26,N,305.44,12.52,2.604170070614818,13.18,1,unknown,50000.0,1,Evening,Monsoon,8,Wildfire Risk
29.91498,74.95193,306.17,0.4,0.6,2026-08-27,2014,N,VIIRS,n,2.0NRT,293.0,N,306.17,1.59,0.9516578757114464,13.17,1,unknown,50000.0,7,Evening,Monsoon,8,Industrial (Normal)
29.91529,74.9477,308.09,0.4,0.6,2026-08-27,2014,N,VIIRS,n,2.0NRT,292.96,N,308.09,1.59,0.9516578757114464,15.13,1,unknown,50000.0,1,Evening,Monsoon,8,Anomaly/Unclassified
29.90638,74.95924,319.9,0.6,0.7,2026-08-27,2155,N,VIIRS,n,2.0NRT,292.24,N,319.9,19.52,3.021400020302569,27.66,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
29.90671,74.9599,317.64,0.6,0.7,2026-08-27,2155,N,VIIRS,n,2.0NRT,292.12,N,317.64,15.44,2.7997173896280336,25.52,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
29.90808,74.95317,367.0,0.6,0.7,2026-08-27,2155,N,VIIRS,h,2.0NRT,294.32,N,367.0,14.38,2.733067964077498,72.68,2,unknown,50000.0,7,Evening,Monsoon,8,Industrial (Normal)
29.90838,74.95381,367.0,0.6,0.7,2026-08-27,2155,N,VIIRS,h,2.0NRT,294.14,N,367.0,15.44,2.7997173896280336,72.86,2,unknown,50000.0,7,Evening,Monsoon,8,Industrial (Normal)
29.90978,74.9471,319.17,0.6,0.7,2026-08-27,2155,N,VIIRS,n,2.0NRT,292.2,N,319.17,14.38,2.733067964077498,26.97,1,unknown,50000.0,7,Evening,Monsoon,8,Agricultural Burning
29.91005,74.94773,319.45,0.6,0.7,2026-08-27,2155,N,VIIRS,n,2.0NRT,292.36,N,319.45,28.69,3.3908102887756684,27.09,1,unknown,50000.0,7,Evening,Monsoon,8,Industrial (Normal)
29.91436,74.95547,310.32,0.6,0.7,2026-08-27,2155,N,VIIRS,n,2.0NRT,292.87,N,310.32,14.38,2.733067964077498,17.45,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
29.91466,74.95614,306.96,0.6,0.7,2026-08-27,2155,N,VIIRS,n,2.0NRT,293.04,N,306.96,15.44,2.7997173896280336,13.92,1,unknown,50000.0,4,Evening,Monsoon,8,Industrial (Normal)
29.91607,74.94938,305.84,0.6,0.7,2026-08-27,2155,N,VIIRS,n,2.0NRT,292.75,N,305.84,14.38,2.733067964077498,13.09,1,unknown,50000.0,1,Evening,Monsoon,8,Wildfire Risk
29.90926,74.9532,331.09,0.6,0.53,2026-08-29,852,N,VIIRS,n,2.0NRT,299.09,D,331.09,6.53,2.018895041811802,32.0,1,unknown,50000.0,7,Morning,Monsoon,8,Industrial (Normal)
30.17446,72.42593,335.47,0.78,0.78,2026-08-27,930,N,VIIRS,n,2.0NRT,292.53,D,335.47,7.18,2.1016921506146558,42.94,1,unknown,50000.0,1,Morning,Monsoon,8,Wildfire Risk
30.17456,72.42779,331.62,0.78,0.78,2026-08-27,930,N,VIIRS,n,2.0NRT,292.92,D,331.62,8.86,2.288486168614544,38.7,1,unknown,50000.0,1,Morning,Monsoon,8,Wildfire Risk
30.35123,73.65195,334.44,0.44,0.38,2026-08-30,835,N,VIIRS,n,2.0NRT,300.2,D,334.44,1.82,1.0367368849500223,34.24,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
30.51386,73.90864,335.57,0.45,0.39,2026-08-30,835,N,VIIRS,n,2.0NRT,299.41,D,335.57,2.87,1.3532545070416904,36.16,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
30.47519,76.58662,304.01,0.38,0.59,2026-08-28,2133,N,VIIRS,n,2.0NRT,288.36,N,304.01,0.86,0.6205764877251099,15.65,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
30.11638,73.26059,335.4,0.42,0.38,2026-08-30,835,N,VIIRS,l,2.0NRT,305.78,D,335.4,3.03,1.3937663759585914,29.62,0,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
30.11697,73.26498,336.37,0.42,0.38,2026-08-30,835,N,VIIRS,n,2.0NRT,305.23,D,336.37,5.74,1.9080599249242156,31.14,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
30.16407,74.51582,331.57,0.47,0.4,2026-08-30,835,N,VIIRS,l,2.0NRT,302.09,D,331.57,3.35,1.4701758451005926,29.48,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
30.60386,74.03584,337.14,0.49,0.48,2026-08-27,750,N,VIIRS,n,2.0NRT,298.61,D,337.14,3.14,1.420695787837223,38.53,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
30.69802,74.17593,330.82,0.48,0.48,2026-08-27,750,N,VIIRS,l,2.0NRT,300.88,D,330.82,3.07,1.4036429994545037,29.94,0,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.39647,72.43313,330.38,0.58,0.52,2026-08-27,750,N,VIIRS,n,2.0NRT,298.4,D,330.38,5.73,1.9065751436566365,31.98,1,unknown,50000.0,1,Morning,Monsoon,8,Industrial (Normal)
31.39734,72.43457,343.26,0.58,0.52,2026-08-27,750,N,VIIRS,n,2.0NRT,299.32,D,343.26,6.59,2.0268315914075385,43.94,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
31.39786,72.4391,334.97,0.58,0.52,2026-08-27,750,N,VIIRS,n,2.0NRT,299.15,D,334.97,5.73,1.9065751436566365,35.82,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.4112,72.16735,336.49,0.6,0.53,2026-08-27,750,N,VIIRS,n,2.0NRT,298.2,D,336.49,4.74,1.747459210331475,38.29,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.45704,72.16631,341.89,0.6,0.53,2026-08-27,750,N,VIIRS,n,2.0NRT,298.62,D,341.89,8.53,2.254444717666111,43.27,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
31.39489,72.12487,333.23,0.4,0.37,2026-08-30,835,N,VIIRS,n,2.0NRT,300.88,D,333.23,1.87,1.0543120297715298,32.35,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.4235,72.12935,331.22,0.4,0.37,2026-08-30,835,N,VIIRS,n,2.0NRT,300.79,D,331.22,3.19,1.4327007339340463,30.43,1,unknown,50000.0,0,Morning,Monsoon,8,Industrial (Normal)
31.46879,72.1555,335.84,0.4,0.37,2026-08-30,835,N,VIIRS,n,2.0NRT,301.51,D,335.84,3.6,1.5260563034950492,34.33,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.3222,72.33394,341.28,0.43,0.38,2026-08-31,813,N,VIIRS,n,2.0NRT,301.15,D,341.28,8.52,2.253394848803274,40.13,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
31.10913,74.49384,345.2,0.48,0.4,2026-08-30,835,N,VIIRS,n,2.0NRT,299.84,D,345.2,9.69,2.3693087250369538,45.36,1,unknown,50000.0,0,Morning,Monsoon,8,Wildfire Risk
31.12675,74.30208,342.96,0.47,0.4,2026-08-30,835,N,VIIRS,n,2.0NRT,300.91,D,342.96,4.14,1.6370530794670737,42.05,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.37494,74.45004,346.78,0.39,0.36,2026-08-31,813,N,VIIRS,n,2.0NRT,300.46,D,346.78,6.1,1.9600947840472698,46.32,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.2082,73.91856,337.22,0.46,0.39,2026-08-30,835,N,VIIRS,n,2.0NRT,300.68,D,337.22,3.87,1.5830939370944985,36.54,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
31.2118,73.91795,331.16,0.46,0.39,2026-08-30,835,N,VIIRS,n,2.0NRT,299.86,D,331.16,2.3,1.1939224684724346,31.3,1,unknown,50000.0,1,Morning,Monsoon,8,Agricultural Burning
31.76995,70.11077,309.2,0.49,0.4,2026-08-28,2133,N,VIIRS,n,2.0NRT,297.18,N,309.2,2.36,1.2119409739751128,12.02,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
31.76838,70.1084,314.19,0.39,0.36,2026-08-29,2116,N,VIIRS,n,2.0NRT,297.61,N,314.19,2.61,1.2837077723447896,16.58,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
31.769,70.10805,312.33,0.55,0.43,2026-08-30,2055,N,VIIRS,n,2.0NRT,295.54,N,312.33,4.57,1.7173950539391927,16.79,1,unknown,50000.0,2,Evening,Monsoon,8,Agricultural Burning
31.1293,74.65489,341.05,0.39,0.36,2026-08-31,813,N,VIIRS,n,2.0NRT,298.33,D,341.05,4.79,1.7561322915849038,42.72,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.50933,72.26437,341.2,0.43,0.46,2026-08-29,852,N,VIIRS,n,2.0NRT,299.64,D,341.2,4.54,1.7119945007591924,41.56,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.93829,72.37972,336.33,0.45,0.47,2026-08-29,852,N,VIIRS,n,2.0NRT,301.26,D,336.33,3.06,1.4011829736136414,35.07,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.56918,72.22474,334.87,0.41,0.37,2026-08-30,835,N,VIIRS,n,2.0NRT,302.29,D,334.87,2.25,1.1786549963416462,32.58,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.56943,72.27724,340.52,0.41,0.37,2026-08-30,835,N,VIIRS,n,2.0NRT,301.32,D,340.52,1.98,1.091923300517313,39.2,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.58139,72.28816,337.8,0.41,0.37,2026-08-30,835,N,VIIRS,n,2.0NRT,299.58,D,337.8,2.12,1.1378330018213911,38.22,1,unknown,50000.0,0,Morning,Monsoon,8,Anomaly/Unclassified
31.61482,74.37532,311.52,0.39,0.36,2026-08-30,2055,N,VIIRS,n,2.0NRT,295.45,N,311.52,0.61,0.4762341789963716,16.07,1,unknown,50000.0,0,Evening,Monsoon,8,Anomaly/Unclassified
